Competizione,Turno,Data,Casa,Ospite,Periodo,Lato,Squadra,ID partita,Cartellini gialli,Cartellini rossi,Possesso palla,Tiri totali,Tiri in porta,Calci d'angolo,Goal previsti (xG),Grandi occasioni,Passaggi,Tiri fuori,xG sui Tiri in porta (xGOT),Tiri fermati,Tiri dall'area di rigore,Tiri da fuori area,Pali colpiti,Gol di testa,Fuorigioco,Punizioni,Palloni toccati nell'area avversaria,Passaggi filtranti riusciti,Rimesse Laterali,Passaggi lunghi,Passaggi offensivi,Cross,Assist previsti (xA),Falli,Tackles,Contrasti vinti,Respinte difensive,Palle intercettate,Errori che hanno portato al tiro,Errori che hanno portato al gol,Parate,xGot affrontati,Gol evitati
Copa del Rey,Quarti di finale,04.02.2026,Alaves,Real Sociedad,Totale,Ospite,Real Sociedad,QuRGmuLl,4.0,,54%,11.0,6.0,6.0,1.52,3.0,80% (312/392),3.0,1.65,2.0,7.0,4.0,1.0,,3.0,17.0,19.0,2.0,29.0,26% (11/42),67% (74/111),15% (2/13),0.89,18.0,61% (14/23),71.0,43.0,10.0,1.0,0.0,1.0,2.24,0.24
Copa del Rey,Quarti di finale,04.02.2026,Alaves,Real Sociedad,1° tempo,Casa,Alaves,QuRGmuLl,0.0,,43%,4.0,2.0,1.0,1.15,1.0,71% (130/182),1.0,1.36,1.0,2.0,2.0,0.0,,0.0,11.0,16.0,0.0,15.0,42% (16/38),53% (32/60),17% (1/6),0.23,4.0,33% (5/15),35.0,11.0,3.0,0.0,0.0,0.0,0.04,-0.96
Copa del Rey,Quarti di finale,04.02.2026,Alaves,Real Sociedad,1° tempo,Ospite,Real Sociedad,QuRGmuLl,3.0,,57%,4.0,1.0,2.0,0.11,0.0,82% (193/234),2.0,0.04,1.0,2.0,2.0,0.0,,1.0,4.0,8.0,0.0,11.0,33% (7/21),68% (54/79),17% (1/6),0.28,11.0,56% (5/9),31.0,26.0,6.0,1.0,0.0,0.0,1.36,-0.64
Copa del Rey,Quarti di finale,04.02.2026,Alaves,Real Sociedad,2° tempo,Casa,Alaves,QuRGmuLl,3.0,,50%,3.0,1.0,2.0,0.84,1.0,68% (107/158),0.0,0.88,2.0,3.0,0.0,0.0,,1.0,7.0,7.0,0.0,16.0,31% (8/26),56% (34/61),0% (0/8),0.09,13.0,78% (7/9),26.0,12.0,3.0,0.0,0.0,3.0,1.61,-0.39
Copa del Rey,Quarti di finale,04.02.2026,Alaves,Real Sociedad,2° tempo,Ospite,Real Sociedad,QuRGmuLl,1.0,,50%,7.0,5.0,4.0,1.41,3.0,75% (119/158),1.0,1.61,1.0,5.0,2.0,1.0,,2.0,13.0,11.0,2.0,18.0,19% (4/21),63% (20/32),14% (1/7),0.61,7.0,64% (9/14),40.0,17.0,4.0,0.0,0.0,1.0,0.88,0.88
Copa del Rey,Quarti di finale,05.02.2026,Betis,Atl. Madrid,Totale,Casa,Betis,KvKPoJk1,2.0,,42%,8.0,2.0,3.0,0.45,0.0,87% (423/484),5.0,0.31,1.0,3.0,5.0,0.0,0.0,0.0,11.0,23.0,0.0,13.0,63% (15/24),73% (99/135),13% (2/16),0.62,11.0,54% (7/13),42.0,11.0,11.0,0.0,0.0,1.0,3.44,-1.56
Copa del Rey,Quarti di finale,05.02.2026,Betis,Atl. Madrid,Totale,Ospite,Atl. Madrid,KvKPoJk1,0.0,,58%,12.0,6.0,5.0,2.95,5.0,89% (610/688),3.0,3.44,3.0,11.0,1.0,0.0,1.0,3.0,11.0,26.0,4.0,9.0,49% (19/39),77% (105/137),33% (3/9),2.46,11.0,69% (11/16),43.0,15.0,20.0,0.0,0.0,2.0,0.31,0.31
Copa del Rey,Quarti di finale,05.02.2026,Betis,Atl. Madrid,1° tempo,Casa,Betis,KvKPoJk1,,,42%,5.0,0.0,0.0,0.16,0.0,87% (205/236),4.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,8.0,11.0,0.0,6.0,63% (10/16),66% (35/53),0% (0/7),0.22,4.0,50% (4/8),23.0,9.0,5.0,0.0,0.0,0.0,1.89,-1.11
Copa del Rey,Quarti di finale,05.02.2026,Betis,Atl. Madrid,1° tempo,Ospite,Atl. Madrid,KvKPoJk1,,,58%,6.0,3.0,4.0,1.8,3.0,86% (285/332),2.0,1.89,1.0,6.0,0.0,0.0,1.0,1.0,4.0,15.0,3.0,6.0,43% (10/23),72% (53/74),33% (2/6),1.78,8.0,64% (7/11),25.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0
Copa del Rey,Quarti di finale,05.02.2026,Betis,Atl. Madrid,2° tempo,Casa,Betis,KvKPoJk1,2.0,,42%,3.0,2.0,3.0,0.29,0.0,88% (218/248),1.0,0.31,0.0,2.0,1.0,0.0,,0.0,3.0,12.0,0.0,7.0,63% (5/8),78% (64/82),22% (2/9),0.4,7.0,60% (3/5),19.0,2.0,6.0,0.0,0.0,1.0,1.55,-0.45
Copa del Rey,Quarti di finale,05.02.2026,Betis,Atl. Madrid,2° tempo,Ospite,Atl. Madrid,KvKPoJk1,0.0,,58%,6.0,3.0,1.0,1.15,2.0,91% (325/356),1.0,1.55,2.0,5.0,1.0,0.0,,2.0,7.0,11.0,1.0,3.0,56% (9/16),83% (52/63),33% (1/3),0.68,3.0,80% (4/5),18.0,5.0,15.0,0.0,0.0,2.0,0.31,0.31
Copa del Rey,Semifinali (andata),11.02.2026,Ath. Bilbao,Real Sociedad,Totale,Casa,Ath. Bilbao,OAGeSMX2,1.0,,47%,13.0,3.0,4.0,0.81,0.0,83% (375/452),4.0,0.16,6.0,6.0,7.0,0.0,,2.0,18.0,11.0,0.0,18.0,37% (17/46),69% (77/112),10% (2/21),0.55,12.0,61% (11/18),52.0,17.0,10.0,0.0,0.0,5.0,2.17,1.17
Copa del Rey,Semifinali (andata),11.02.2026,Ath. Bilbao,Real Sociedad,Totale,Ospite,Real Sociedad,OAGeSMX2,3.0,,53%,12.0,6.0,4.0,2.35,4.0,82% (429/523),4.0,2.17,2.0,8.0,4.0,1.0,,4.0,12.0,20.0,2.0,17.0,44% (23/52),71% (90/126),56% (5/9),1.73,18.0,100% (8/8),47.0,33.0,8.0,1.0,0.0,3.0,0.16,0.16
Copa del Rey,Semifinali (andata),11.02.2026,Ath. Bilbao,Real Sociedad,1° tempo,Casa,Ath. Bilbao,OAGeSMX2,,,49%,5.0,3.0,0.0,0.32,0.0,85% (199/234),1.0,0.16,1.0,2.0,3.0,0.0,,0.0,12.0,2.0,0.0,8.0,45% (10/22),60% (27/45),20% (1/5),0.24,5.0,71% (5/7),25.0,11.0,5.0,0.0,0.0,3.0,0.84,0.84
Copa del Rey,Semifinali (andata),11.02.2026,Ath. Bilbao,Real Sociedad,1° tempo,Ospite,Real Sociedad,OAGeSMX2,,,51%,6.0,3.0,3.0,0.48,2.0,81% (191/237),2.0,0.84,1.0,3.0,3.0,0.0,,0.0,5.0,10.0,1.0,10.0,39% (11/28),65% (37/57),50% (2/4),0.43,12.0,100% (4/4),25.0,10.0,4.0,0.0,0.0,3.0,0.16,0.16
Copa del Rey,Semifinali (andata),11.02.2026,Ath. Bilbao,Real Sociedad,2° tempo,Casa,Ath. Bilbao,OAGeSMX2,1.0,,44%,8.0,0.0,4.0,0.49,0.0,81% (176/218),3.0,0.0,5.0,4.0,4.0,0.0,,2.0,6.0,9.0,0.0,10.0,29% (7/24),75% (50/67),6% (1/16),0.31,7.0,55% (6/11),27.0,6.0,5.0,0.0,0.0,2.0,1.33,0.33
Copa del Rey,Semifinali (andata),11.02.2026,Ath. Bilbao,Real Sociedad,2° tempo,Ospite,Real Sociedad,OAGeSMX2,3.0,,56%,6.0,3.0,1.0,1.87,2.0,83% (238/286),2.0,1.33,1.0,5.0,1.0,1.0,,4.0,7.0,10.0,1.0,7.0,50% (12/24),77% (53/69),60% (3/5),1.3,6.0,100% (4/4),22.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0
Copa del Rey,Semifinali (andata),12.02.2026,Atl. Madrid,Barcellona,Totale,Casa,Atl. Madrid,IiIBOvXR,5.0,0.0,34%,12.0,8.0,5.0,2.37,4.0,82% (272/331),2.0,1.97,2.0,9.0,3.0,0.0,,3.0,9.0,22.0,1.0,9.0,54% (26/48),71% (54/76),23% (3/13),1.46,17.0,47% (8/17),37.0,19.0,12.0,0.0,0.0,4.0,1.63,1.63
Copa del Rey,Semifinali (andata),12.02.2026,Atl. Madrid,Barcellona,Totale,Ospite,Barcellona,IiIBOvXR,3.0,1.0,66%,14.0,4.0,8.0,1.18,2.0,89% (578/647),6.0,1.63,4.0,8.0,6.0,1.0,,1.0,17.0,23.0,2.0,12.0,58% (19/33),83% (127/153),41% (7/17),1.03,9.0,55% (6/11),46.0,12.0,6.0,0.0,1.0,3.0,1.97,-1.03
Copa del Rey,Semifinali (andata),12.02.2026,Atl. Madrid,Barcellona,1° tempo,Casa,Atl. Madrid,IiIBOvXR,0.0,,30%,7.0,6.0,3.0,1.62,3.0,82% (119/145),1.0,1.61,0.0,6.0,1.0,0.0,,1.0,4.0,14.0,1.0,5.0,50% (9/18),76% (26/34),14% (1/7),0.73,8.0,50% (4/8),14.0,8.0,9.0,0.0,0.0,3.0,1.08,1.08
Copa del Rey,Semifinali (andata),12.02.2026,Atl. Madrid,Barcellona,1° tempo,Ospite,Barcellona,IiIBOvXR,1.0,,70%,7.0,3.0,5.0,0.82,1.0,90% (317/351),2.0,1.08,2.0,5.0,2.0,1.0,,0.0,8.0,11.0,2.0,11.0,63% (10/16),84% (52/62),33% (3/9),0.52,4.0,67% (2/3),19.0,8.0,0.0,0.0,1.0,2.0,1.61,-1.39
Copa del Rey,Semifinali (andata),12.02.2026,Atl. Madrid,Barcellona,2° tempo,Casa,Atl. Madrid,IiIBOvXR,5.0,0.0,39%,5.0,2.0,2.0,0.75,1.0,82% (153/186),1.0,0.36,2.0,3.0,2.0,0.0,,2.0,5.0,8.0,0.0,4.0,57% (17/30),67% (28/42),33% (2/6),0.73,9.0,44% (4/9),23.0,11.0,3.0,0.0,0.0,1.0,0.55,0.55
Copa del Rey,Semifinali (andata),12.02.2026,Atl. Madrid,Barcellona,2° tempo,Ospite,Barcellona,IiIBOvXR,2.0,1.0,61%,7.0,1.0,3.0,0.36,1.0,88% (261/296),4.0,0.55,2.0,3.0,4.0,0.0,,1.0,9.0,12.0,0.0,1.0,53% (9/17),82% (75/91),50% (4/8),0.51,5.0,50% (4/8),27.0,4.0,6.0,0.0,0.0,1.0,0.36,0.36
Copa del Rey,Semifinali (ritorno),03.03.2026,Barcellona,Atl. Madrid,Totale,Casa,Barcellona,EN3sJIfk,3.0,,71%,21.0,9.0,15.0,3.22,4.0,90% (614/686),10.0,4.46,2.0,12.0,9.0,1.0,,3.0,7.0,39.0,1.0,26.0,80% (39/49),81% (210/258),11% (5/45),1.63,9.0,43% (10/23),68.0,6.0,4.0,2.0,0.0,2.0,0.67,0.67
Copa del Rey,Semifinali (ritorno),03.03.2026,Barcellona,Atl. Madrid,Totale,Ospite,Atl. Madrid,EN3sJIfk,1.0,,29%,7.0,2.0,0.0,0.63,1.0,74% (211/287),3.0,0.67,2.0,3.0,4.0,0.0,,4.0,9.0,13.0,0.0,19.0,39% (21/54),62% (33/53),33% (2/6),0.42,7.0,53% (9/17),46.0,50.0,16.0,2.0,0.0,6.0,4.46,1.46
Copa del Rey,Semifinali (ritorno),03.03.2026,Barcellona,Atl. Madrid,1° tempo,Casa,Barcellona,EN3sJIfk,,,70%,13.0,6.0,6.0,2.48,2.0,91% (347/381),6.0,2.74,1.0,7.0,6.0,1.0,,0.0,3.0,22.0,0.0,11.0,67% (14/21),82% (115/141),10% (2/21),1.05,4.0,45% (5/11),29.0,3.0,2.0,0.0,0.0,1.0,0.28,0.28
Copa del Rey,Semifinali (ritorno),03.03.2026,Barcellona,Atl. Madrid,1° tempo,Ospite,Atl. Madrid,EN3sJIfk,,,30%,3.0,1.0,0.0,0.41,1.0,78% (129/166),1.0,0.28,1.0,2.0,1.0,0.0,,1.0,4.0,8.0,0.0,12.0,38% (10/26),63% (15/24),33% (1/3),0.35,3.0,63% (5/8),27.0,22.0,7.0,2.0,0.0,4.0,2.74,0.74
Copa del Rey,Semifinali (ritorno),03.03.2026,Barcellona,Atl. Madrid,2° tempo,Casa,Barcellona,EN3sJIfk,3.0,,73%,8.0,3.0,9.0,0.74,2.0,88% (267/305),4.0,1.72,1.0,5.0,3.0,0.0,,3.0,4.0,17.0,1.0,15.0,89% (25/28),81% (95/117),13% (3/24),0.58,5.0,42% (5/12),39.0,3.0,2.0,2.0,0.0,1.0,0.39,0.39
Copa del Rey,Semifinali (ritorno),03.03.2026,Barcellona,Atl. Madrid,2° tempo,Ospite,Atl. Madrid,EN3sJIfk,1.0,,27%,4.0,1.0,0.0,0.22,0.0,68% (82/121),2.0,0.39,1.0,1.0,3.0,0.0,,3.0,5.0,5.0,0.0,7.0,39% (11/28),62% (18/29),33% (1/3),0.07,4.0,44% (4/9),19.0,28.0,9.0,0.0,0.0,2.0,1.72,0.72
Copa del Rey,Semifinali (ritorno),04.03.2026,Real Sociedad,Ath. Bilbao,Totale,Casa,Real Sociedad,ARE3Q02F,2.0,,49%,14.0,4.0,11.0,1.67,2.0,78% (298/383),4.0,0.79,6.0,9.0,5.0,1.0,,1.0,16.0,30.0,2.0,14.0,32% (18/56),63% (67/107),40% (6/15),1.32,14.0,65% (13/20),59.0,18.0,10.0,2.0,0.0,2.0,0.13,0.13
Copa del Rey,Semifinali (ritorno),04.03.2026,Real Sociedad,Ath. Bilbao,Totale,Ospite,Ath. Bilbao,ARE3Q02F,5.0,,51%,11.0,2.0,8.0,0.33,0.0,78% (304/388),6.0,0.13,3.0,7.0,4.0,0.0,,3.0,14.0,14.0,0.0,21.0,51% (33/65),61% (58/95),24% (5/21),0.38,16.0,82% (14/17),57.0,24.0,2.0,0.0,0.0,3.0,0.79,-0.21
Copa del Rey,Semifinali (ritorno),04.03.2026,Real Sociedad,Ath. Bilbao,1° tempo,Casa,Real Sociedad,ARE3Q02F,0.0,,58%,8.0,1.0,6.0,0.56,0.0,82% (201/246),1.0,0.06,6.0,4.0,4.0,0.0,,1.0,4.0,17.0,2.0,8.0,32% (9/28),71% (52/73),33% (3/9),0.74,3.0,56% (5/9),29.0,9.0,5.0,2.0,0.0,1.0,0.01,0.01
Copa del Rey,Semifinali (ritorno),04.03.2026,Real Sociedad,Ath. Bilbao,1° tempo,Ospite,Ath. Bilbao,ARE3Q02F,1.0,,42%,3.0,1.0,3.0,0.07,0.0,74% (131/177),1.0,0.01,1.0,1.0,2.0,0.0,,1.0,3.0,7.0,0.0,8.0,47% (14/30),60% (36/60),25% (3/12),0.27,4.0,78% (7/9),21.0,16.0,1.0,0.0,0.0,1.0,0.06,0.06
Copa del Rey,Semifinali (ritorno),04.03.2026,Real Sociedad,Ath. Bilbao,2° tempo,Casa,Real Sociedad,ARE3Q02F,2.0,,39%,6.0,3.0,5.0,1.11,2.0,71% (97/137),3.0,0.73,0.0,5.0,1.0,1.0,,0.0,12.0,13.0,0.0,6.0,32% (9/28),44% (15/34),50% (3/6),0.58,11.0,73% (8/11),30.0,9.0,5.0,0.0,0.0,1.0,0.12,0.12
Copa del Rey,Semifinali (ritorno),04.03.2026,Real Sociedad,Ath. Bilbao,2° tempo,Ospite,Ath. Bilbao,ARE3Q02F,4.0,,61%,8.0,1.0,5.0,0.26,0.0,82% (173/211),5.0,0.12,2.0,6.0,2.0,0.0,,2.0,11.0,7.0,0.0,13.0,54% (19/35),63% (22/35),22% (2/9),0.11,12.0,88% (7/8),36.0,8.0,1.0,0.0,0.0,2.0,0.73,-0.27
Copa del Rey,Finale,18.04.2026,Atl. Madrid,Real Sociedad,Totale,Casa,Atl. Madrid,rL8P7Qig,2.0,,63%,19.0,4.0,5.0,1.68,3.0,86% (606/708),11.0,1.54,4.0,11.0,8.0,1.0,0.0,1.0,17.0,33.0,1.0,26.0,43% (30/69),83% (189/228),10% (3/30),2.36,17.0,77% (17/22),79.0,18.0,10.0,2.0,0.0,4.0,1.83,-0.17
Copa del Rey,Finale,18.04.2026,Atl. Madrid,Real Sociedad,Totale,Ospite,Real Sociedad,rL8P7Qig,3.0,,37%,15.0,6.0,6.0,1.52,2.0,76% (318/418),2.0,1.83,7.0,11.0,4.0,0.0,1.0,2.0,17.0,20.0,0.0,15.0,37% (33/89),57% (54/94),20% (3/15),0.31,17.0,60% (15/25),71.0,45.0,8.0,0.0,0.0,2.0,1.54,-0.46
Copa del Rey,Finale,18.04.2026,Atl. Madrid,Real Sociedad,1° tempo,Casa,Atl. Madrid,rL8P7Qig,2.0,,54%,4.0,2.0,0.0,0.35,0.0,88% (197/225),2.0,0.81,0.0,3.0,1.0,0.0,0.0,0.0,7.0,10.0,0.0,8.0,54% (14/26),82% (45/55),0% (0/1),0.5,8.0,75% (3/4),25.0,5.0,4.0,2.0,0.0,1.0,1.42,-0.58
Copa del Rey,Finale,18.04.2026,Atl. Madrid,Real Sociedad,1° tempo,Ospite,Real Sociedad,rL8P7Qig,1.0,,46%,8.0,3.0,4.0,1.01,1.0,85% (158/186),1.0,1.42,4.0,4.0,4.0,0.0,1.0,1.0,8.0,7.0,0.0,7.0,33% (9/27),71% (24/34),30% (3/10),0.24,7.0,50% (4/8),25.0,7.0,2.0,0.0,0.0,1.0,0.81,-0.19
Copa del Rey,Finale,18.04.2026,Atl. Madrid,Real Sociedad,2° tempo,Casa,Atl. Madrid,rL8P7Qig,,,75%,12.0,2.0,5.0,1.22,3.0,87% (280/321),7.0,0.73,3.0,7.0,5.0,0.0,,1.0,7.0,18.0,1.0,14.0,39% (7/18),88% (114/130),9% (2/23),1.45,3.0,60% (3/5),27.0,7.0,4.0,0.0,0.0,1.0,0.02,0.02
Copa del Rey,Finale,18.04.2026,Atl. Madrid,Real Sociedad,2° tempo,Ospite,Real Sociedad,rL8P7Qig,,,25%,1.0,1.0,1.0,0.02,0.0,63% (70/111),0.0,0.02,0.0,1.0,0.0,0.0,,0.0,3.0,3.0,0.0,3.0,37% (13/35),31% (9/29),0% (0/2),0.02,7.0,67% (6/9),25.0,31.0,3.0,0.0,0.0,1.0,0.73,-0.27
Copa del Rey,Finale,18.04.2026,Atl. Madrid,Real Sociedad,Supplementari,Casa,Atl. Madrid,rL8P7Qig,0.0,,57%,3.0,0.0,0.0,0.11,0.0,80% (129/162),2.0,0.0,1.0,1.0,2.0,1.0,,0.0,3.0,5.0,0.0,4.0,36% (9/25),70% (30/43),17% (1/6),0.41,6.0,85% (11/13),27.0,6.0,2.0,0.0,0.0,2.0,0.39,0.39
Copa del Rey,Finale,18.04.2026,Atl. Madrid,Real Sociedad,Supplementari,Ospite,Real Sociedad,rL8P7Qig,2.0,,43%,6.0,2.0,1.0,0.49,1.0,74% (90/121),1.0,0.39,3.0,6.0,0.0,0.0,,1.0,6.0,10.0,0.0,5.0,41% (11/27),68% (21/31),0% (0/3),0.05,3.0,63% (5/8),21.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0
